event_id,event_time,partition,source_system,source_vm,client_ip,database_name,login_name,lifecycle_phase,event_type,command_type,object_name,sql_text,query_length,rows_returned,failed_login_count,privilege_changed,maintenance_window,risk_label,severity,is_attack,attack_scenario,risk_score,baseline_score,baseline_decision,normalized_label,dataset_version
EVT-029563,2026-06-06T15:05:41+00:00,train,pgsql,aidac-pgsql,192.168.136.29,inventory,webapp,maintenance_window,security_relevant,BACKUP,sensitive_accounts,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,4909,2,0,1,suspicious,CRITICAL,1,backup_abuse,0.8982,0.7385,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029564,2026-06-06T15:06:09+00:00,train,mssql,aidac-mssql,192.168.136.124,crm,compromised_app,incident_response,security_relevant,UPDATE,sensitive_accounts,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,4769,3,1,0,suspicious,HIGH,1,service_account_misuse,0.5587,0.4629,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029565,2026-06-06T15:06:32+00:00,train,mssql,aidac-mssql,192.168.136.81,billing,svc_backup,deployment_window,security_relevant,DROP,orders,DROP TABLE audit_log;,21,3893,1,0,1,critical,CRITICAL,1,schema_tampering,0.884,0.672,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029566,2026-06-06T15:06:45+00:00,train,pgsql,aidac-pgsql,192.168.136.31,core_banking,svc_backup,normal_operation,security_relevant,UPDATE,payments,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,672,0,1,0,suspicious,MEDIUM,1,service_account_misuse,0.6401,0.5887,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029567,2026-06-06T15:07:09+00:00,train,pgsql,aidac-pgsql,192.168.136.132,crm,svc_backup,deployment_window,security_relevant,SELECT,sensitive_accounts,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,1552,0,0,1,critical,HIGH,1,sql_injection_evasion,0.9888,0.8857,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029568,2026-06-06T15:07:25+00:00,train,pgsql,aidac-pgsql,192.168.136.88,billing,unknown_user,normal_operation,security_relevant,ALTER,payments,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,2086,2,0,0,critical,HIGH,1,schema_tampering,0.934,0.8458,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029569,2026-06-06T15:07:38+00:00,train,pgsql,aidac-pgsql,192.168.136.65,billing,guest,backup_window,security_relevant,LOGIN,audit_log,FAILED LOGIN FOR user='sa' FROM client_ip;,42,0,25,0,1,suspicious,HIGH,1,authentication_burst,0.7882,0.6593,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029570,2026-06-06T15:08:05+00:00,train,pgsql,aidac-pgsql,192.168.136.179,billing,webapp,deployment_window,security_relevant,ALTER,payments,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,4032,1,0,1,critical,CRITICAL,1,schema_tampering,0.9584,0.7485,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029571,2026-06-06T15:08:08+00:00,train,pgsql,aidac-pgsql,192.168.136.124,billing,compromised_app,incident_response,security_relevant,SELECT,users,SELECT * FROM payroll WHERE employee_id > 0;,44,700,0,1,0,suspicious,HIGH,1,service_account_misuse,0.8448,0.7183,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029572,2026-06-06T15:08:19+00:00,train,mssql,aidac-mssql,192.168.136.141,crm,svc_backup,maintenance_window,security_relevant,GRANT,transactions,GRANT UPDATE ON customer_flags TO svc_report;,45,4340,3,1,1,suspicious,HIGH,1,slow_rate_privilege_creep,0.8953,0.7869,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029573,2026-06-06T15:08:26+00:00,train,pgsql,aidac-pgsql,192.168.136.212,billing,svc_backup,backup_window,security_relevant,COPY,orders,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,2652,0,0,1,suspicious,HIGH,1,backup_abuse,0.7573,0.5518,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029574,2026-06-06T15:08:31+00:00,train,mssql,aidac-mssql,192.168.136.176,billing,compromised_app,deployment_window,security_relevant,SELECT,payroll,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,1984,2,0,1,critical,HIGH,1,sql_injection_evasion,0.8243,0.744,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029575,2026-06-06T15:08:43+00:00,train,pgsql,aidac-pgsql,192.168.136.111,auditdb,webapp,normal_operation,security_relevant,GRANT,sensitive_accounts,GRANT UPDATE ON customer_flags TO svc_report;,45,2690,1,1,0,suspicious,CRITICAL,1,slow_rate_privilege_creep,0.8089,0.6259,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029576,2026-06-06T15:08:50+00:00,train,pgsql,aidac-pgsql,192.168.136.21,inventory,webapp,maintenance_window,security_relevant,SELECT,payroll,SELECT * FROM customers;,24,242578,1,0,1,suspicious,CRITICAL,1,high_volume_extraction,0.8668,0.7144,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029577,2026-06-06T15:09:10+00:00,train,pgsql,aidac-pgsql,192.168.136.206,hr,guest,maintenance_window,security_relevant,SELECT,transactions,SELECT * FROM accounts WHERE id = 943719; DROP TABLE audit_log; --,66,3192,0,0,1,critical,CRITICAL,1,sql_injection_evasion,0.9558,0.8508,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029578,2026-06-06T15:09:39+00:00,train,pgsql,aidac-pgsql,192.168.136.32,inventory,guest,normal_operation,security_relevant,SELECT,payroll,SELECT * FROM customers;,24,89336,3,0,0,suspicious,HIGH,1,high_volume_extraction,0.5965,0.4601,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029579,2026-06-06T15:10:09+00:00,train,pgsql,aidac-pgsql,192.168.136.216,inventory,svc_backup,deployment_window,security_relevant,ALTER,transactions,ALTER TABLE users DISABLE TRIGGER ALL;,38,4111,2,0,1,critical,HIGH,1,schema_tampering,0.8595,0.7336,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029580,2026-06-06T15:10:39+00:00,train,mssql,aidac-mssql,192.168.136.217,crm,unknown_user,backup_window,security_relevant,SELECT,audit_log,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,2790,3,0,1,critical,HIGH,1,sql_injection_evasion,0.8945,0.8081,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029581,2026-06-06T15:10:47+00:00,train,pgsql,aidac-pgsql,192.168.136.97,core_banking,guest,maintenance_window,security_relevant,GRANT,transactions,GRANT DBA TO app_user;,22,3713,0,1,1,critical,HIGH,1,privilege_escalation,0.9579,0.8142,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029582,2026-06-06T15:10:55+00:00,train,pgsql,aidac-pgsql,192.168.136.132,core_banking,guest,normal_operation,security_relevant,GRANT,payroll,GRANT UPDATE ON customer_flags TO svc_report;,45,4188,3,1,0,suspicious,MEDIUM,1,slow_rate_privilege_creep,0.6534,0.4415,allow,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029583,2026-06-06T15:11:04+00:00,train,pgsql,aidac-pgsql,192.168.136.105,hr,compromised_app,normal_operation,security_relevant,GRANT,payroll,GRANT DBA TO app_user;,22,145,1,1,0,critical,CRITICAL,1,privilege_escalation,0.8449,0.6748,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029584,2026-06-06T15:11:31+00:00,train,mssql,aidac-mssql,192.168.136.103,core_banking,unknown_user,deployment_window,security_relevant,SELECT,audit_log,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,1039,0,0,1,critical,CRITICAL,1,sql_injection_evasion,0.8475,0.7588,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029585,2026-06-06T15:11:53+00:00,train,pgsql,aidac-pgsql,192.168.136.127,auditdb,unknown_user,normal_operation,security_relevant,UPDATE,payroll,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,1869,3,1,0,suspicious,MEDIUM,1,service_account_misuse,0.692,0.6371,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029586,2026-06-06T15:12:09+00:00,train,mssql,aidac-mssql,192.168.136.69,core_banking,compromised_app,normal_operation,security_relevant,SELECT,users,SELECT * FROM accounts WHERE id = 676408; DROP TABLE audit_log; --,66,4328,1,0,0,critical,HIGH,1,sql_injection_evasion,0.8244,0.7452,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029587,2026-06-06T15:12:14+00:00,train,mssql,aidac-mssql,192.168.136.160,inventory,unknown_user,deployment_window,security_relevant,SELECT,sensitive_accounts,SELECT * FROM accounts WHERE id = 447664; DROP TABLE audit_log; --,66,2152,2,0,1,critical,HIGH,1,sql_injection_evasion,0.9036,0.8439,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029588,2026-06-06T15:12:26+00:00,train,mssql,aidac-mssql,192.168.136.237,crm,guest,incident_response,security_relevant,LOGIN,transactions,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,18,0,0,suspicious,MEDIUM,1,authentication_burst,0.8524,0.644,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029589,2026-06-06T15:12:40+00:00,train,mssql,aidac-mssql,192.168.136.232,core_banking,guest,deployment_window,security_relevant,ALTER,sensitive_accounts,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,2392,2,0,1,critical,HIGH,1,schema_tampering,0.9818,0.9028,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029590,2026-06-06T15:12:55+00:00,train,pgsql,aidac-pgsql,192.168.136.216,core_banking,svc_backup,deployment_window,security_relevant,COPY,payments,COPY customers TO '/tmp/export_customers.csv' CSV HEADER;,57,70599,2,0,1,suspicious,HIGH,1,high_volume_extraction,0.7766,0.7212,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029591,2026-06-06T15:13:15+00:00,train,mssql,aidac-mssql,192.168.136.33,inventory,unknown_user,deployment_window,security_relevant,SELECT,sensitive_accounts,SELECT * FROM transactions WHERE amount > 0;,44,43674,1,0,1,suspicious,HIGH,1,high_volume_extraction,0.8058,0.6698,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029592,2026-06-06T15:13:27+00:00,train,pgsql,aidac-pgsql,192.168.136.151,hr,svc_backup,normal_operation,security_relevant,COPY,transactions,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,1129,2,0,0,suspicious,MEDIUM,1,backup_abuse,0.6474,0.5838,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029593,2026-06-06T15:13:34+00:00,train,pgsql,aidac-pgsql,192.168.136.108,crm,unknown_user,deployment_window,security_relevant,DROP,audit_log,DROP TABLE audit_log;,21,3832,1,0,1,critical,HIGH,1,schema_tampering,0.8382,0.7738,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029594,2026-06-06T15:13:58+00:00,train,pgsql,aidac-pgsql,192.168.136.228,hr,compromised_app,backup_window,security_relevant,LOGIN,audit_log,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,15,0,1,suspicious,CRITICAL,1,authentication_burst,0.9095,0.7217,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029595,2026-06-06T15:14:07+00:00,train,mssql,aidac-mssql,192.168.136.35,inventory,webapp,deployment_window,security_relevant,SELECT,payments,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,3171,2,0,1,critical,CRITICAL,1,sql_injection_evasion,0.9275,0.7211,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029596,2026-06-06T15:14:18+00:00,train,pgsql,aidac-pgsql,192.168.136.147,billing,guest,incident_response,security_relevant,COPY,transactions,COPY customers TO '/tmp/export_customers.csv' CSV HEADER;,57,95975,0,0,0,suspicious,HIGH,1,high_volume_extraction,0.5642,0.5107,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029597,2026-06-06T15:14:44+00:00,train,pgsql,aidac-pgsql,192.168.136.164,auditdb,guest,maintenance_window,security_relevant,ALTER,payments,ALTER DEFAULT PRIVILEGES GRANT SELECT ON TABLES TO svc_report;,62,4799,2,1,1,suspicious,HIGH,1,slow_rate_privilege_creep,0.7162,0.6193,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029598,2026-06-06T15:15:07+00:00,train,pgsql,aidac-pgsql,192.168.136.207,billing,compromised_app,backup_window,security_relevant,BACKUP,transactions,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,4203,0,0,1,suspicious,HIGH,1,backup_abuse,0.7468,0.5881,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029599,2026-06-06T15:15:15+00:00,train,pgsql,aidac-pgsql,192.168.136.200,auditdb,webapp,deployment_window,security_relevant,GRANT,transactions,GRANT DBA TO app_user;,22,553,1,1,1,critical,CRITICAL,1,privilege_escalation,0.829,0.7564,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029600,2026-06-06T15:15:28+00:00,train,mssql,aidac-mssql,192.168.136.192,hr,guest,normal_operation,security_relevant,GRANT,sensitive_accounts,GRANT DBA TO app_user;,22,4954,1,1,0,critical,HIGH,1,privilege_escalation,0.9103,0.7532,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029601,2026-06-06T15:15:47+00:00,train,mssql,aidac-mssql,192.168.136.219,hr,svc_backup,maintenance_window,security_relevant,SELECT,sensitive_accounts,SELECT * FROM transactions WHERE amount > 0;,44,172307,0,0,1,suspicious,MEDIUM,1,high_volume_extraction,0.7556,0.5788,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029602,2026-06-06T15:15:56+00:00,train,pgsql,aidac-pgsql,192.168.136.219,auditdb,compromised_app,deployment_window,security_relevant,ALTER,users,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,684,2,0,1,critical,HIGH,1,schema_tampering,0.9274,0.8215,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029603,2026-06-06T15:16:15+00:00,train,mssql,aidac-mssql,192.168.136.120,crm,guest,deployment_window,security_relevant,ALTER,customers,ALTER TABLE payments ADD COLUMN hidden_token TEXT;,50,4675,1,0,1,critical,CRITICAL,1,schema_tampering,0.9171,0.6978,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029604,2026-06-06T15:16:27+00:00,train,mssql,aidac-mssql,192.168.136.184,auditdb,unknown_user,incident_response,security_relevant,SELECT,audit_log,SELECT * FROM customers;,24,142403,2,0,0,suspicious,HIGH,1,high_volume_extraction,0.8754,0.7411,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029605,2026-06-06T15:16:38+00:00,train,pgsql,aidac-pgsql,192.168.136.219,crm,guest,normal_operation,security_relevant,SELECT,users,SELECT * FROM payroll WHERE employee_id > 0;,44,4962,2,1,0,suspicious,MEDIUM,1,service_account_misuse,0.7268,0.6287,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029606,2026-06-06T15:16:58+00:00,train,pgsql,aidac-pgsql,192.168.136.21,hr,guest,maintenance_window,security_relevant,GRANT,transactions,GRANT UPDATE ON customer_flags TO svc_report;,45,1759,0,1,1,suspicious,CRITICAL,1,slow_rate_privilege_creep,0.6422,0.5721,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029607,2026-06-06T15:17:17+00:00,train,mssql,aidac-mssql,192.168.136.111,core_banking,guest,maintenance_window,security_relevant,ALTER,payroll,ALTER TABLE users DISABLE TRIGGER ALL;,38,3463,3,0,1,critical,CRITICAL,1,schema_tampering,0.8464,0.6879,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029608,2026-06-06T15:17:26+00:00,train,pgsql,aidac-pgsql,192.168.136.49,crm,guest,incident_response,security_relevant,LOGIN,sensitive_accounts,FAILED LOGIN FOR user='sa' FROM client_ip;,42,0,28,0,0,suspicious,CRITICAL,1,authentication_burst,0.816,0.6648,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029609,2026-06-06T15:17:33+00:00,train,mssql,aidac-mssql,192.168.136.223,inventory,webapp,deployment_window,security_relevant,SELECT,sensitive_accounts,SELECT * FROM accounts WHERE id = 408648; DROP TABLE audit_log; --,66,4720,2,0,1,critical,HIGH,1,sql_injection_evasion,0.9823,0.776,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029610,2026-06-06T15:17:47+00:00,train,mssql,aidac-mssql,192.168.136.208,billing,unknown_user,incident_response,security_relevant,SELECT,transactions,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,1670,3,0,0,critical,HIGH,1,sql_injection_evasion,0.9003,0.8398,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029611,2026-06-06T15:17:51+00:00,train,mssql,aidac-mssql,192.168.136.100,core_banking,svc_backup,normal_operation,security_relevant,ALTER,customers,ALTER TABLE users DISABLE TRIGGER ALL;,38,4314,2,0,0,critical,HIGH,1,schema_tampering,0.9811,0.7691,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029612,2026-06-06T15:17:54+00:00,train,mssql,aidac-mssql,192.168.136.195,crm,svc_backup,deployment_window,security_relevant,GRANT,payroll,GRANT DBA TO app_user;,22,0,3,1,1,critical,CRITICAL,1,privilege_escalation,0.8232,0.7246,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029613,2026-06-06T15:18:02+00:00,train,mssql,aidac-mssql,192.168.136.110,hr,compromised_app,incident_response,security_relevant,UPDATE,users,UPDATE users SET role = 'admin' WHERE username = 'svc_report';,62,2785,1,1,0,suspicious,HIGH,1,service_account_misuse,0.7699,0.6958,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029614,2026-06-06T15:18:30+00:00,train,mssql,aidac-mssql,192.168.136.206,inventory,svc_backup,normal_operation,security_relevant,COPY,users,COPY customers TO '/tmp/export_customers.csv' CSV HEADER;,57,79820,3,0,0,suspicious,CRITICAL,1,high_volume_extraction,0.8172,0.6332,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029615,2026-06-06T15:18:48+00:00,train,pgsql,aidac-pgsql,192.168.136.73,hr,compromised_app,incident_response,security_relevant,LOGIN,payroll,FAILED LOGIN FOR user='admin' FROM client_ip;,45,0,36,0,0,suspicious,CRITICAL,1,authentication_burst,0.8191,0.684,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029616,2026-06-06T15:18:58+00:00,train,mssql,aidac-mssql,192.168.136.239,core_banking,guest,normal_operation,security_relevant,DROP,payroll,DROP TABLE audit_log;,21,4340,2,0,0,critical,CRITICAL,1,schema_tampering,0.969,0.8934,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029617,2026-06-06T15:19:23+00:00,train,mssql,aidac-mssql,192.168.136.160,billing,guest,incident_response,security_relevant,GRANT,sensitive_accounts,"GRANT SELECT, UPDATE, DELETE ON customers TO unknown_user;",58,3315,0,1,0,critical,HIGH,1,privilege_escalation,0.8807,0.8267,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029618,2026-06-06T15:19:30+00:00,train,mssql,aidac-mssql,192.168.136.105,auditdb,compromised_app,backup_window,security_relevant,SELECT,payments,SELECT * FROM users WHERE name = 'admin' OR '1'='1' --';,56,2176,1,0,1,critical,HIGH,1,sql_injection_evasion,0.9715,0.9191,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029619,2026-06-06T15:19:58+00:00,train,mssql,aidac-mssql,192.168.136.61,inventory,compromised_app,maintenance_window,security_relevant,ALTER,users,ALTER DEFAULT PRIVILEGES GRANT SELECT ON TABLES TO svc_report;,62,4373,2,1,1,suspicious,MEDIUM,1,slow_rate_privilege_creep,0.8545,0.7384,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029620,2026-06-06T15:20:12+00:00,train,mssql,aidac-mssql,192.168.136.199,crm,compromised_app,normal_operation,security_relevant,BACKUP,payments,BACKUP DATABASE core_banking TO DISK = '/tmp/core_banking_copy.bak';,68,2764,0,0,0,suspicious,CRITICAL,1,backup_abuse,0.6823,0.613,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029621,2026-06-06T15:20:23+00:00,train,pgsql,aidac-pgsql,192.168.136.151,hr,guest,normal_operation,security_relevant,SELECT,orders,SELECT * FROM accounts WHERE id = 240246; DROP TABLE audit_log; --,66,255,2,0,0,critical,HIGH,1,sql_injection_evasion,0.8574,0.6961,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029622,2026-06-06T15:20:27+00:00,train,mssql,aidac-mssql,192.168.136.212,inventory,webapp,normal_operation,security_relevant,COPY,payments,COPY audit_log TO '/tmp/audit_dump.csv' CSV HEADER;,51,4997,3,0,0,suspicious,CRITICAL,1,backup_abuse,0.5824,0.5204,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029623,2026-06-06T15:20:49+00:00,train,mssql,aidac-mssql,192.168.136.194,inventory,guest,maintenance_window,security_relevant,ALTER,users,ALTER TABLE users DISABLE TRIGGER ALL;,38,1421,0,0,1,critical,CRITICAL,1,schema_tampering,0.8441,0.7218,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029624,2026-06-06T15:21:14+00:00,train,pgsql,aidac-pgsql,192.168.136.171,inventory,webapp,normal_operation,security_relevant,ALTER,sensitive_accounts,ALTER DEFAULT PRIVILEGES GRANT SELECT ON TABLES TO svc_report;,62,4917,0,1,0,suspicious,MEDIUM,1,slow_rate_privilege_creep,0.817,0.6068,alert,anomalous,controlled_sql_lab_47832_v1_seed42
EVT-029625,2026-06-06T15:21:29+00:00,train,mssql,aidac-mssql,192.168.136.199,inventory,compromised_app,incident_response,security_relevant,SELECT,customers,SELECT password_hash FROM users WHERE user_id = 1 UNION SELECT token FROM api_keys;,83,1289,3,0,0,critical,CRITICAL,1,sql_injection_evasion,0.9101,0.7737,alert,anomalous,controlled_sql_lab_47832_v1_seed42
